unix,date,symbol,open,high,low,close,VolumeBTC,VolumeUSDT,tradecount,EMA,SMA,RSI
1588032000000,4/28/2020 00:00,BTC/USDT,7773.51,7780,7659.12,7738.98,46302.75264,357391780.9,499414,7224.480163,7198.277857,62.52325719
1588118400000,4/29/2020 00:00,BTC/USDT,7738.58,8952.89,7710.05,8778.57,183546.8875,1536390177,1433128,7297.832141,7260.440714,74.50763888
1588204800000,4/30/2020 00:00,BTC/USDT,8778.58,9460,8401,8620,206277.2141,1839283907,1661554,7356.651855,7414.535714,70.78916936
1588291200000,5/1/2020 00:00,BTC/USDT,8620,9059.18,8613.56,8826.96,91468.81506,805640126.6,865960,7546.240941,7522.968571,72.70392641
1588377600000,5/2/2020 00:00,BTC/USDT,8825.67,9010,8753,8972.05,59002.08755,523838859.5,637884,7689.408816,7651.497857,73.99107285
1588464000000,5/3/2020 00:00,BTC/USDT,8972.58,9200,8712,8894.16,90126.06564,808427095.9,877460,7841.082307,7774.601429,72.02746476
1588550400000,5/4/2020 00:00,BTC/USDT,8894.15,8950,8522,8871.96,84418.51233,738343818.7,848802,7991.877999,7901.274286,71.44548719
1588636800000,5/5/2020 00:00,BTC/USDT,8871.92,9118.58,8760,9021.83,76480.76534,683083018.9,812543,8112.182266,8047.355,73.0297923
1588723200000,5/6/2020 00:00,BTC/USDT,9021.36,9395,8906.21,9142.92,105925.3024,972793508.5,1007661,8213.485964,8203.102143,74.27187486
1588809600000,5/7/2020 00:00,BTC/USDT,9143.4,10067,9021,9986.4,147154.6114,1409783462,1254835,8321.265169,8347.229286,80.87804391
1588896000000,5/8/2020 00:00,BTC/USDT,9986.3,10035.96,9705,9800.01,100683.7964,997005843.7,967816,8430.819146,8526.087143,76.22061237
1588982400000,5/9/2020 00:00,BTC/USDT,9800.02,9914.25,9520,9539.4,81950.67957,795001351.7,839384,8638.229927,8690.016429,70.13887339
1589068800000,5/10/2020 00:00,BTC/USDT,9539.1,9574.83,8117,8722.77,183865.182,1594996477,1565771,8793.133937,8832.925714,55.25959205
1589155200000,5/11/2020 00:00,BTC/USDT,8722.77,9168,8200,8561.52,168807.2518,1468392821,1367382,8892.636078,8906.473571,52.87437716
1589241600000,5/12/2020 00:00,BTC/USDT,8562.04,8978.26,8528.78,8810.79,86522.78007,760195457.1,784859,8869.987268,8962.680714,56.0337049
1589328000000,5/13/2020 00:00,BTC/USDT,8810.99,9398,8792.99,9309.37,92466.27402,839725720,869216,8828.858299,9039.238571,61.58157917
1589414400000,5/14/2020 00:00,BTC/USDT,9309.35,9939,9256.76,9791.98,129565.3775,1247456798,1199530,8826.449192,9077.152857,66.04762381
1589500800000,5/15/2020 00:00,BTC/USDT,9791.97,9845.62,9150,9316.42,115890.7615,1099721376,1055630,8890.838633,9160.865714,58.79466582
1589587200000,5/16/2020 00:00,BTC/USDT,9315.96,9588,9220,9381.27,59587.62786,560547005,692028,9010.990816,9195.827143,59.44862834
1589673600000,5/17/2020 00:00,BTC/USDT,9380.81,9888,9322.1,9680.04,68647.76432,663088800.8,722718,9051.714707,9225.057143,62.40867617
1589760000000,5/18/2020 00:00,BTC/USDT,9681.11,9950,9464.23,9733.93,82006.60358,797622297.3,794292,9095.655413,9281.191429,62.93423582
1589846400000,5/19/2020 00:00,BTC/USDT,9733.93,9897.21,9474,9775.53,78539.76045,760713946,773581,9173.573358,9342.760714,63.36008778
1589932800000,5/20/2020 00:00,BTC/USDT,9775.13,9842,9326,9511.43,74923.73809,721190802.8,731189,9248.287577,9396.596429,58.74562669
1590019200000,5/21/2020 00:00,BTC/USDT,9511.43,9578.47,8815,9068.65,108928.781,1002046266,951971,9318.586566,9422.918571,51.91858792
1590105600000,5/22/2020 00:00,BTC/USDT,9067.51,9271,8933.52,9170,58943.13102,537847834.5,693694,9344.299024,9357.365,53.25761133
1590192000000,5/23/2020 00:00,BTC/USDT,9170,9307.85,9070,9179.15,43526.29697,400407195.6,512460,9307.545821,9312.364286,53.38383173
1590278400000,5/24/2020 00:00,BTC/USDT,9179.01,9298,8700,8720.34,70379.86645,636787240.4,774088,9289.206378,9286.632143,46.59009502
1590364800000,5/25/2020 00:00,BTC/USDT,8718.14,8979.66,8642.72,8900.35,62833.91095,553545285.9,733557,9274.532194,9286.458571,49.31544956
1590451200000,5/26/2020 00:00,BTC/USDT,8900.35,9017.67,8700,8841.18,58299.77014,516455128.9,678304,9200.639902,9310.660714,48.4404675
1590537600000,5/27/2020 00:00,BTC/USDT,8841,9225,8811.73,9204.07,68910.35551,624660855.8,662850,9160.601248,9312.831429,53.8487318
1590624000000,5/28/2020 00:00,BTC/USDT,9204.07,9625.47,9110,9575.89,74110.78766,693930106.2,738725,9118.011748,9305.31,58.63625822
1590710400000,5/29/2020 00:00,BTC/USDT,9575.87,9605.26,9330,9427.07,57374.36296,542758086.6,593705,9129.486182,9289.875,56.12662802
1590796800000,5/30/2020 00:00,BTC/USDT,9426.6,9740,9331.23,9697.72,55665.27254,530598690.1,651290,9189.006691,9297.778571,59.51988417
1590883200000,5/31/2020 00:00,BTC/USDT,9697.72,9700,9381.41,9448.27,48333.7864,461272298.9,651473,9220.748466,9320.382143,55.27646392
1590969600000,6/1/2020 00:00,BTC/USDT,9448.27,10380,9421.67,10200.77,76649.12696,749707596.7,826964,9284.34467,9303.827143,63.68700154
1591056000000,6/2/2020 00:00,BTC/USDT,10202.71,10228.99,9266,9518.04,108970.7732,1070060237,1004312,9306.201381,9337.172857,53.80129876
1591142400000,6/3/2020 00:00,BTC/USDT,9518.02,9690,9365.21,9666.24,46252.64494,441928818,562784,9425.477197,9318.780714,55.41897173
1591228800000,6/4/2020 00:00,BTC/USDT,9666.32,9881.63,9450,9789.06,57456.10097,557234945.6,665881,9437.818904,9329.838571,56.76996179
1591315200000,6/5/2020 00:00,BTC/USDT,9788.14,9854.75,9581,9621.16,47788.05005,465200788.2,566062,9468.27505,9381.296429,54.34541126
1591401600000,6/6/2020 00:00,BTC/USDT,9621.17,9735,9531.05,9666.3,32752.95089,315604867.2,435796,9511.046377,9413.522143,54.90305306
1591488000000,6/7/2020 00:00,BTC/USDT,9666.85,9802,9372.46,9746.99,57952.84839,556919603.8,637766,9525.728193,9448.318571,55.93907124
1591574400000,6/8/2020 00:00,BTC/USDT,9746.99,9800,9633,9782.01,40664.66413,395459395.8,485139,9544.471101,9521.650714,56.40714752
1591660800000,6/9/2020 00:00,BTC/USDT,9782,9877,9570,9772.43,46024.00129,447208895.8,551863,9571.473621,9584.626429,56.23116315
1591747200000,6/10/2020 00:00,BTC/USDT,9772.44,9992.72,9704.18,9885,47130.76298,462384305.4,560909,9599.545138,9651.144286,57.89354388
1591833600000,6/11/2020 00:00,BTC/USDT,9885.22,9964,9113,9280.4,94418.98473,902075648.5,966502,9622.596453,9699.782143,47.46607363
1591920000000,6/12/2020 00:00,BTC/USDT,9278.88,9557.12,9232.51,9465.13,50119.06693,472007894.4,553203,9657.583592,9678.675714,50.40533212
1592006400000,6/13/2020 00:00,BTC/USDT,9464.96,9494.73,9351,9473.34,27759.78485,261673162.3,392763,9607.292447,9681.394286,50.53778515
1592092800000,6/14/2020 00:00,BTC/USDT,9473.34,9480.99,9245,9342.1,30055.50661,282131272.4,415568,9588.337454,9665.367143,48.31637381
1592179200000,6/15/2020 00:00,BTC/USDT,9342.1,9495,8910.45,9426.02,86107.92471,793518842.6,839521,9573.00446,9657.783571,49.83481893
1592265600000,6/16/2020 00:00,BTC/USDT,9426.05,9589,9373.09,9525.59,52052.44693,494458269.1,543481,9542.217199,9602.444286,51.64988062
1592352000000,6/17/2020 00:00,BTC/USDT,9526.97,9565,9236.61,9465.14,48046.41115,453209812.2,536158,9526.724239,9602.983571,50.45628623
1592438400000,6/18/2020 00:00,BTC/USDT,9465.13,9489,9280,9386.32,37381.95377,351649555.1,475074,9526.573007,9588.619286,48.87044909
1592524800000,6/19/2020 00:00,BTC/USDT,9386.32,9438.3,9215.79,9310.23,45330.98367,423086965.2,503484,9518.381939,9559.852143,47.32412082
1592611200000,6/20/2020 00:00,BTC/USDT,9310.23,9395,9170.95,9358.95,30329.06538,282120360.6,382778,9500.773681,9537.642857,48.4488757
1592697600000,6/21/2020 00:00,BTC/USDT,9358.95,9422,9281.54,9294.69,24316.92623,227467940.6,321015,9475.367857,9515.689286,47.02270399
1592784000000,6/22/2020 00:00,BTC/USDT,9294.69,9780,9277.09,9685.69,57895.46834,550995799.1,588704,9459.845476,9483.382143,55.5891043
1592870400000,6/23/2020 00:00,BTC/USDT,9685.69,9720,9577.03,9624.89,41031.02938,395487616.5,474319,9437.824746,9476.502143,54.1235354
1592956800000,6/24/2020 00:00,BTC/USDT,9624.33,9670,9208,9296.49,61571.56146,579426702.8,572362,9470.873446,9465.963571,46.92699797
1593043200000,6/25/2020 00:00,BTC/USDT,9298.33,9340,9009.69,9249.49,55831.61916,514396747.4,536205,9491.408987,9423.927143,45.98461086
1593129600000,6/26/2020 00:00,BTC/USDT,9249.49,9298,9045.45,9162.21,50292.29828,461347064.8,510947,9465.419789,9421.719286,44.20911387
1593216000000,6/27/2020 00:00,BTC/USDT,9162.21,9196.24,8833,9012,46290.93011,419606802.2,499415,9436.62915,9400.082143,41.25674145
1593302400000,6/28/2020 00:00,BTC/USDT,9012,9191,8948.06,9116.35,30688.17642,278721674.9,374404,9400.03993,9367.129286,44.05200124
1593388800000,6/29/2020 00:00,BTC/USDT,9116.16,9238,9024.67,9192.56,42120.29326,384206326.5,434299,9348.301273,9351.004286,46.07034876
1593475200000,6/30/2020 00:00,BTC/USDT,9192.93,9205,9064.89,9138.55,31463.1628,287781334.5,328083,9317.374436,9334.328571,44.83586926
1593561600000,7/1/2020 00:00,BTC/USDT,9138.08,9292,9080.1,9232,38488.5287,354087627.2,374832,9300.732512,9306.682857,47.459176
1593648000000,7/2/2020 00:00,BTC/USDT,9231.99,9261.96,8940,9086.54,45725.16808,417724468.9,470292,9279.108177,9290.03,43.95527178
1593734400000,7/3/2020 00:00,BTC/USDT,9086.54,9125,9037.47,9058.26,28943.42018,263123750.5,343189,9272.827086,9268.617143,43.28615556
1593820800000,7/4/2020 00:00,BTC/USDT,9057.79,9190,9040.04,9135.46,26441.96848,240576054.9,335225,9247.988808,9250.619286,45.71549952
1593907200000,7/5/2020 00:00,BTC/USDT,9135,9145.24,8893.03,9069.41,34073.65363,308410443.7,384500,9222.691634,9234.655714,43.97972759
1593993600000,7/6/2020 00:00,BTC/USDT,9069.41,9375,9055.92,9344.2,54463.13228,502548376.2,533540,9211.060749,9218.564286,52.1241209
1594080000000,7/7/2020 00:00,BTC/USDT,9342.47,9379.42,9203,9257.39,34587.33668,320576525.4,433481,9192.173983,9194.172143,49.66749356
1594166400000,7/8/2020 00:00,BTC/USDT,9257.4,9470,9231,9436.06,56140.51778,525344876.7,652605,9212.444118,9167.922143,54.42811944
1594252800000,7/9/2020 00:00,BTC/USDT,9436.06,9440.79,9160,9232.43,48044.45065,447640493.5,575491,9218.436903,9177.891429,48.76683619
1594339200000,7/10/2020 00:00,BTC/USDT,9232.42,9317.48,9125,9288.34,38295.49401,352238898.8,525484,9247.453316,9176.672857,50.29552628
1594425600000,7/11/2020 00:00,BTC/USDT,9288.34,9299.28,9178.25,9234.03,22561.366,208410250.5,413452,9245.450207,9185.682143,48.77314298
1594512000000,7/12/2020 00:00,BTC/USDT,9234.02,9345,9157.5,9302.75,30872.70229,285591381.5,484875,9251.168846,9201.541429,50.80235309
1594598400000,7/13/2020 00:00,BTC/USDT,9303.31,9343.82,9200.89,9242.62,42740.06912,396614086.8,642552,9248.883666,9214.855714,48.97429402
1594684800000,7/14/2020 00:00,BTC/USDT,9242.61,9279.54,9113,9255.85,45772.55251,421789086.5,613139,9256.065844,9218.431429,49.40567552
1594771200000,7/15/2020 00:00,BTC/USDT,9255.85,9276.49,9160.57,9197.6,39053.57967,360201683.5,554780,9254.273065,9226.81,47.50152692
1594857600000,7/16/2020 00:00,BTC/USDT,9197.6,9226.15,9047.25,9133.72,43375.57119,395883667,681807,9254.483323,9224.352857,45.43351063
1594944000000,7/17/2020 00:00,BTC/USDT,9133.72,9186.83,9089.81,9154.32,28054.35874,256360345.6,470991,9246.89888,9227.722857,46.24623313
1595030400000,7/18/2020 00:00,BTC/USDT,9154.31,9219.3,9121.1,9170.28,22554.54146,206628105.4,430377,9231.808363,9234.584286,46.90603236
1595116800000,7/19/2020 00:00,BTC/USDT,9170.3,9232.27,9101.35,9208.99,26052.01942,238521988,440449,9221.476581,9237.071429,48.5554007
1595203200000,7/20/2020 00:00,BTC/USDT,9208.99,9221.52,9131,9160.78,35458.76408,325297289.3,557096,9214.65037,9247.041429,46.61326041
1595289600000,7/21/2020 00:00,BTC/USDT,9160.78,9437.73,9152.8,9390,60413.58249,563360524.8,782959,9213.895654,9233.94,55.68852546
1595376000000,7/22/2020 00:00,BTC/USDT,9390,9544,9261,9518.16,48815.00411,457776105.6,663029,9206.813567,9243.412143,59.80291282
1595462400000,7/23/2020 00:00,BTC/USDT,9518.16,9664,9440.33,9603.27,51856.2335,494282948.7,735371,9231.238425,9249.276429,62.30598919
1595548800000,7/24/2020 00:00,BTC/USDT,9603.27,9637,9463.44,9537.8,43931.13621,419240263.5,677725,9269.494635,9275.765,59.24958181
1595635200000,7/25/2020 00:00,BTC/USDT,9538.1,9732.9,9513,9700.42,40679.54542,391431695.7,675222,9313.998017,9293.583571,63.97655353
1595721600000,7/26/2020 00:00,BTC/USDT,9700.42,10111,9650,9931.54,65279.26932,644607634.5,945611,9343.838281,9326.897143,69.40791033
1595808000000,7/27/2020 00:00,BTC/USDT,9931.54,11394.86,9917.21,11029.96,150188.9331,1580355372,1901088,9391.38251,9371.810714,82.7327473
1595894400000,7/28/2020 00:00,BTC/USDT,11029.96,11242.23,10565,10906.27,97267.73419,1065375500,1475636,9463.403509,9499.477857,78.5819965
1595980800000,7/29/2020 00:00,BTC/USDT,10906.27,11342.82,10812,11100.53,76838.09423,853242253.6,1127302,9672.277708,9617.365,80.25728486
1596067200000,7/30/2020 00:00,BTC/USDT,11100.52,11170,10831,11099.61,60794.82646,669779541.9,879960,9836.810013,9753.288571,80.22528037
1596153600000,7/31/2020 00:00,BTC/USDT,11099.79,11444,10960,11335.46,70063.66097,786344325.9,971584,10005.30601,9893.709286,82.18642782
1596240000000,8/1/2020 00:00,BTC/USDT,11335.46,11861,11220,11801.17,85087.48513,987817017.3,1174252,10151.21321,10049.505,85.28890903
1596326400000,8/2/2020 00:00,BTC/USDT,11801.17,12123.46,10518.5,11071.35,97553.0776,1105757336,1459900,10309.11278,10237.42571,65.91465445
1596412800000,8/3/2020 00:00,BTC/USDT,11071.36,11473,10936,11219.81,56931.84148,641127593.3,919185,10508.05374,10370.45143,67.53045242
1596499200000,8/4/2020 00:00,BTC/USDT,11219.68,11414.98,11000,11191.97,58629.11371,658084242.7,863692,10583.15991,10517.525,66.89009035
1596585600000,8/5/2020 00:00,BTC/USDT,11191.99,11780.93,11093,11744.91,74970.25685,861433645.4,964637,10668.04659,10646.23714,72.473189
1596672000000,8/6/2020 00:00,BTC/USDT,11744.91,11900,11562.5,11762.46,63529.08502,746479211.7,919918,10737.90304,10805.29071,72.63093597
1596758400000,8/7/2020 00:00,BTC/USDT,11762.47,11909.94,11322,11594.23,65755.92602,767005529.3,940045,10872.17064,10959.51857,68.57419859
1596844800000,8/8/2020 00:00,BTC/USDT,11594.36,11808.27,11512,11761.41,41858.16104,489087264.4,779318,10990.87589,11106.40643,70.34672794
1596931200000,8/9/2020 00:00,BTC/USDT,11761.02,11797.11,11521.97,11681.68,41493.06734,483708602.9,853386,11071.3231,11253.62,68.36624579
1597017600000,8/10/2020 00:00,BTC/USDT,11681.69,12067.35,11450,11892.92,84952.33789,1009169063,1340835,11163.33469,11378.63,70.71837554
1597104000000,8/11/2020 00:00,BTC/USDT,11892.9,11935,11125,11392.08,90748.28463,1049615697,1343979,11232.4474,11440.27,59.43453501
1597190400000,8/12/2020 00:00,BTC/USDT,11392.09,11617.52,11150,11564.33,64909.61364,743303608.1,1104096,11320.51041,11474.97071,61.69808485
1597276800000,8/13/2020 00:00,BTC/USDT,11564.34,11792.96,11270.36,11780,70132.4915,809611114.2,1243382,11330.05302,11508.09929,64.37826428
1597363200000,8/14/2020 00:00,BTC/USDT,11779.77,11850,11634.03,11760.54,59818.8527,702273220.7,1011746,11361.28995,11556.69857,63.94347643
1597449600000,8/15/2020 00:00,BTC/USDT,11760.55,11980,11680,11852.4,56237.90505,667446824.1,1018956,11417.11796,11587.06143,65.14029984
1597536000000,8/16/2020 00:00,BTC/USDT,11852.4,11931.72,11686,11911,41368.23691,489731524.6,790240,11462.90756,11590.72071,65.91750114
1597622400000,8/17/2020 00:00,BTC/USDT,11910.99,12468,11769.78,12281.13,84734.21154,1026883453,1210228,11514.83989,11650.69571,70.40558515
1597708800000,8/18/2020 00:00,BTC/USDT,12281.15,12387.77,11817.93,11945.01,75923.83553,920402307.2,1189390,11567.66124,11726.50429,62.37307217
1597795200000,8/19/2020 00:00,BTC/USDT,11945.1,12020.08,11561,11754.59,73940.16961,870612801.5,1258060,11662.79041,11780.29286,58.31405879
1597881600000,8/20/2020 00:00,BTC/USDT,11754.38,11888,11668,11853.55,46085.25435,543576025,798027,11700.41968,11780.98429,59.77896037
1597968000000,8/21/2020 00:00,BTC/USDT,11853.54,11878,11485.81,11531.34,64448.30614,755451999.7,1189668,11707.64239,11787.49071,53.2210391
1598054400000,8/22/2020 00:00,BTC/USDT,11531.23,11686,11376.81,11662.96,43678.70165,504305451.4,809328,11727.09674,11782.99857,55.37464901
1598140800000,8/23/2020 00:00,BTC/USDT,11663.51,11718.07,11514.13,11648.13,37900.00469,440406018.7,627352,11700.99584,11775.96643,55.06703077
1598227200000,8/24/2020 00:00,BTC/USDT,11648.12,11824.9,11585.09,11748.2,46212.39187,542298951.5,656584,11695.9244,11773.57,56.8105479
1598313600000,8/25/2020 00:00,BTC/USDT,11748.19,11767.85,11117.64,11318.42,69590.92327,797034671.6,996668,11689.55181,11763.23286,48.16622983
1598400000000,8/26/2020 00:00,BTC/USDT,11318.42,11539.32,11244,11461.43,53998.23123,615452790,862654,11697.37157,11757.97143,50.84639773
1598486400000,8/27/2020 00:00,BTC/USDT,11461.42,11592.2,11125,11330.38,63246.03638,717474981.7,959270,11646.84469,11750.62143,48.37779841
1598572800000,8/28/2020 00:00,BTC/USDT,11330.38,11542.65,11276.89,11526.91,45953.90837,525606229.7,719985,11622.12273,11718.50571,52.13115539
1598659200000,8/29/2020 00:00,BTC/USDT,11526.9,11580.02,11417.04,11465.84,32973.7992,379228275.3,611834,11583.2237,11701.81786,50.89286083
1598745600000,8/30/2020 00:00,BTC/USDT,11465.84,11719,11458,11711.16,43177.87905,501375342.9,756541,11575.71521,11674.20643,55.46880466
1598832000000,8/31/2020 00:00,BTC/USDT,11711.17,11800.77,11570,11649.51,55353.61774,646723855.6,822062,11561.06518,11659.93214,54.10436859
1598918400000,9/1/2020 00:00,BTC/USDT,11649.51,12050.85,11515,11921.97,78148.19367,928047313.5,1321492,11581.07782,11614.81643,58.91440457
1599004800000,9/2/2020 00:00,BTC/USDT,11921.97,11954.57,11160.1,11388.54,87221.8456,1005391012,1373524,11590.20211,11613.17071,48.25207027
1599091200000,9/3/2020 00:00,BTC/USDT,11388.54,11462.6,9960.8,10140.85,121950.106,1325106403,1611610,11634.43783,11587.02429,33.14302822
1599177600000,9/4/2020 00:00,BTC/USDT,10138.29,10627.05,9875.5,10446.25,92733.59911,959925718.4,1434860,11601.65145,11464.68857,38.24068368
1599264000000,9/5/2020 00:00,BTC/USDT,10446.25,10565.68,9825,10166.69,90001.60557,917578408.9,1476782,11406.87793,11387.18214,35.56727672
1599350400000,9/6/2020 00:00,BTC/USDT,10166.69,10347.14,9994.86,10256.2,56368.78882,574903000.2,1053192,11278.7942,11280.30571,37.08391607
1599436800000,9/7/2020 00:00,BTC/USDT,10255.89,10410.75,9875,10373.44,62620.23068,634278537.8,927363,11130.51364,11180.88214,39.10573005
1599523200000,9/8/2020 00:00,BTC/USDT,10373.45,10438,9850,10126.65,73491.87842,742947902,1048125,11013.93849,11082.685,36.45040153
1599609600000,9/9/2020 00:00,BTC/USDT,10126.66,10343,9981.01,10219.2,49347.11378,503082625.2,755560,10928.53869,10997.55857,38.14659361
1599696000000,9/10/2020 00:00,BTC/USDT,10219.29,10483.35,10070.83,10336.87,58253.75375,602390078.5,851877,10821.6202,10908.82786,40.32737135
1599782400000,9/11/2020 00:00,BTC/USDT,10336.86,10397.6,10200,10387.89,43830.25447,451241002.7,637869,10741.29751,10837.86286,41.29384672
1599868800000,9/12/2020 00:00,BTC/USDT,10387.89,10477.97,10269.25,10440.92,35379.1531,366912671.4,577724,10687.37384,10756.50429,42.33919777
1599955200000,9/13/2020 00:00,BTC/USDT,10440.67,10580.11,10200,10332.83,43837.60987,455338605.3,692439,10647.44266,10683.29571,40.74655631
1600041600000,9/14/2020 00:00,BTC/USDT,10332.84,10750,10212.34,10671.77,67059.29136,706175591.4,828957,10619.90631,10584.84357,47.42501906
1600128000000,9/15/2020 00:00,BTC/USDT,10671.77,10930.04,10606.48,10785.31,61822.45279,666457161.1,893852,10581.62946,10515.005,49.47922356
1600214400000,9/16/2020 00:00,BTC/USDT,10785.23,11093,10661.22,10954.01,64991.51244,708644989.5,884153,10593.6482,10433.815,52.45190616
1600300800000,9/17/2020 00:00,BTC/USDT,10954.01,11045.46,10745.83,10939.99,55601.61453,605010288.8,829137,10619.20311,10402.77714,52.17713171
1600387200000,9/18/2020 00:00,BTC/USDT,10940,11038.03,10812.84,10933.39,47266.72828,516147935.7,717371,10663.84403,10459.85857,52.03892664
1600473600000,9/19/2020 00:00,BTC/USDT,10933.4,11179.79,10887.37,11080.65,38440.03686,423651901.2,620127,10700.66349,10494.65429,54.90879007
1600560000000,9/20/2020 00:00,BTC/USDT,11080.64,11080.64,10723,10920.28,39157.92257,426815210.8,646329,10731.69369,10559.93714,51.30813452
1600646400000,9/21/2020 00:00,BTC/USDT,10920.28,10988.86,10296.35,10417.22,70683.43118,751020795.2,1028531,10778.2212,10607.37143,42.00337361
1600732800000,9/22/2020 00:00,BTC/USDT,10417.22,10572.71,10353,10529.61,43991.23548,460362500.7,738576,10797.16237,10610.49857,44.42812176
1600819200000,9/23/2020 00:00,BTC/USDT,10529.61,10537.15,10136.82,10241.46,51876.56808,539362015.2,774391,10746.50339,10639.28143,39.83029063
1600905600000,9/24/2020 00:00,BTC/USDT,10241.46,10795.24,10190.93,10736.32,57676.61943,604520870.1,789282,10717.58427,10640.87143,49.49666351
1600992000000,9/25/2020 00:00,BTC/USDT,10736.33,10760.53,10556.24,10686.67,48101.11701,512647249.1,733430,10654.10104,10669.40357,48.65214493
1601078400000,9/26/2020 00:00,BTC/USDT,10686.57,10820.94,10644.68,10728.6,28420.83666,304511477.7,502670,10665.06356,10690.745,49.43676325
1601164800000,9/27/2020 00:00,BTC/USDT,10728.59,10799,10594.82,10774.25,30549.48325,327169249.5,516004,10667.94442,10711.29357,50.32670123
1601251200000,9/28/2020 00:00,BTC/USDT,10774.26,10950,10626,10696.12,50095.25173,544463219.6,686664,10676.03183,10742.82357,48.74538014
1601337600000,9/29/2020 00:00,BTC/USDT,10696.11,10867.54,10635.87,10840.48,41874.8984,449345822.5,587576,10689.12759,10744.56286,51.76137273
1601424000000,9/30/2020 00:00,BTC/USDT,10840.58,10849.34,10665.13,10776.59,39596.02732,425279696.3,595383,10690.05991,10748.50357,50.34928633
1601510400000,10/1/2020 00:00,BTC/USDT,10776.59,10920,10437,10619.13,60866.33289,652168989.5,794855,10710.11592,10735.83071,46.94981479
1601596800000,10/2/2020 00:00,BTC/USDT,10619.13,10664.64,10374,10570.4,50130.39371,526864379.3,777193,10718.97913,10712.91214,45.91658127
1601683200000,10/3/2020 00:00,BTC/USDT,10570.4,10603.56,10496.46,10542.06,22298.22134,235160884.6,381329,10705.66591,10686.98429,45.29230456
1601769600000,10/4/2020 00:00,BTC/USDT,10542.07,10696.87,10517.87,10666.63,23212.0016,246252050.9,377553,10687.63046,10648.51357,48.60031128
1601856000000,10/5/2020 00:00,BTC/USDT,10666.62,10798,10615.64,10792.21,34025.76165,364158510.2,483340,10668.22106,10630.39571,51.76664805
1601942400000,10/6/2020 00:00,BTC/USDT,10792.2,10800,10525,10599.66,48674.74047,520051256.1,734526,10668.00892,10657.18071,46.98713843
1602028800000,10/7/2020 00:00,BTC/USDT,10599.65,10681.87,10546.17,10666.39,32811.99028,348298562.9,503440,10684.56907,10662.18429,48.75302898
1602115200000,10/8/2020 00:00,BTC/USDT,10666.4,10950,10530.41,10925.57,51959.69157,559311760.4,659291,10673.24786,10692.53643,55.02011833
1602201600000,10/9/2020 00:00,BTC/USDT,10925.44,11104.64,10829,11050.64,48240.07324,530822321.5,635681,10672.33348,10706.05429,57.7078959
1602288000000,10/10/2020 00:00,BTC/USDT,11050.64,11491,11050.51,11293.22,43648.03694,494785212.2,698561,10706.09835,10732.05214,62.40078528
1602374400000,10/11/2020 00:00,BTC/USDT,11293.22,11445,11221,11369.02,29043.85134,329927755,509714,10752.03723,10772.38214,63.75422017
1602460800000,10/12/2020 00:00,BTC/USDT,11369.02,11720.01,11172,11528.25,52825.28371,604779845.8,740823,10824.19494,10814.86571,66.48355558
1602547200000,10/13/2020 00:00,BTC/USDT,11528.24,11557,11300,11420.56,42205.28371,482663390.7,618262,10896.83828,10874.30357,63.02686632
1602633600000,10/14/2020 00:00,BTC/USDT,11420.57,11547.98,11280,11417.89,41415.10602,472007015.7,590025,10981.02651,10915.73786,62.93949077
1602720000000,10/15/2020 00:00,BTC/USDT,11417.89,11617.34,11250.83,11505.12,48760.71768,556436445.6,662386,11039.63097,10961.545,64.66307393
1602806400000,10/16/2020 00:00,BTC/USDT,11505.13,11541.15,11200,11319.32,48797.7495,553211001.6,693210,11090.06551,11024.83,58.42975373
1602892800000,10/17/2020 00:00,BTC/USDT,11319.24,11402.42,11255,11360.2,22368.91524,253582776,365973,11145.40611,11078.32429,59.35805185
1602979200000,10/18/2020 00:00,BTC/USDT,11360.31,11505,11346.22,11503.14,23284.04119,266150824.3,346946,11168.59463,11136.76286,62.51046077
1603065600000,10/19/2020 00:00,BTC/USDT,11503.14,11823.99,11407.96,11751.47,47414.53469,550728683.8,650960,11194.14201,11196.51357,67.26148363
1603152000000,10/20/2020 00:00,BTC/USDT,11751.46,12038.38,11677.59,11909.99,62134.75066,737425592.1,906111,11235.34174,11265.03214,69.88508704
1603238400000,10/21/2020 00:00,BTC/USDT,11910,13217.68,11886.95,12780.96,114584.4568,1437122187,1453620,11304.15884,11358.62714,79.57174976
1603324800000,10/22/2020 00:00,BTC/USDT,12780.75,13185,12678.08,12968.52,70038.82414,905778888.9,1035811,11384.93633,11509.66786,80.9898284
1603411200000,10/23/2020 00:00,BTC/USDT,12968.84,13027.69,12720.08,12923.07,50386.99984,650680239.1,699313,11571.07282,11655.59286,79.54877202
1603497600000,10/24/2020 00:00,BTC/USDT,12923.06,13166.73,12870,13111.73,35952.20907,468299521.8,536821,11757.39911,11789.33786,81.05559453
1603584000000,10/25/2020 00:00,BTC/USDT,13111.73,13350,12888,13028.83,38481.5795,502672049.2,610498,11912.8219,11919.23143,78.32472488
1603670400000,10/26/2020 00:00,BTC/USDT,13029.64,13238.81,12765,13052.19,60951.67299,794395722.5,818144,12072.67631,12037.78929,78.54409016
1603756800000,10/27/2020 00:00,BTC/USDT,13052.15,13789.29,13019.87,13636.17,80796.554,1085214438,1003550,12200.16347,12146.64214,83.13833021
